coll_num,hitrun,commercial_inv,passenger_inv,colli_dt,obj_struck,p_dispatch,p_arrive,ped,cyclist,cite_simple,street_primary,street_block,street_secondary,type,pedtype,year,hour,tod,cite_for_dui,cite_for_homicide,cite_for_speed,PLACE,FULLNAME
2765274,FALSE,FALSE,TRUE,2014-05-23T15:48:00Z,NA,2014-05-23T15:48:00Z,2014-05-23T15:54:00Z,FALSE,FALSE,"FAIL TO YIELD, NO INSURANCE",LOXIE EAGANS,4100,003,MV Only,NA,2014,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,W Loxie Eagans Blvd
2957201,FALSE,FALSE,TRUE,2016-10-08T17:02:00Z,NA,2016-10-08T17:02:00Z,2016-10-08T17:06:00Z,FALSE,FALSE,,WHEATON WY,2900,SHERIDAN RD,MV Only,NA,2016,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
2957217,TRUE,FALSE,FALSE,2017-05-10T18:28:00Z,NA,2017-05-10T18:28:00Z,2017-05-10T18:30:00Z,FALSE,FALSE,,PARK AVE,NA,4TH AVE,MV Only,NA,2017,18,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,4th St
2957220,FALSE,FALSE,FALSE,2017-05-20T20:00:00Z,NA,2017-05-20T20:00:00Z,2017-05-20T20:02:00Z,FALSE,FALSE,,BURWELL ST,NA,NAVAL AVE,MV Only,NA,2017,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Burwell St
2957220,FALSE,FALSE,FALSE,2017-05-20T20:00:00Z,NA,2017-05-20T20:00:00Z,2017-05-20T20:02:00Z,FALSE,FALSE,,BURWELL ST,NA,NAVAL AVE,MV Only,NA,2017,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Naval Ave
2957220,FALSE,FALSE,FALSE,2017-05-20T20:00:00Z,NA,2017-05-20T20:00:00Z,2017-05-20T20:02:00Z,FALSE,FALSE,,BURWELL ST,NA,NAVAL AVE,MV Only,NA,2017,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 304
2957220,FALSE,FALSE,FALSE,2017-05-20T20:00:00Z,NA,2017-05-20T20:00:00Z,2017-05-20T20:02:00Z,FALSE,FALSE,,BURWELL ST,NA,NAVAL AVE,MV Only,NA,2017,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,State Rte 304
2957222,FALSE,FALSE,FALSE,2017-05-24T13:45:00Z,NA,2017-05-24T13:48:00Z,2017-05-24T13:56:00Z,FALSE,FALSE,FOLLOWING TOO CLOSE,KITSAP WAY,4214,N OYSTER BAY AVE,MV Only,NA,2017,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
2957222,FALSE,FALSE,FALSE,2017-05-24T13:45:00Z,NA,2017-05-24T13:48:00Z,2017-05-24T13:56:00Z,FALSE,FALSE,FOLLOWING TOO CLOSE,KITSAP WAY,4214,N OYSTER BAY AVE,MV Only,NA,2017,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 310
2957225,FALSE,FALSE,FALSE,2017-06-07T19:55:00Z,NA,2017-06-07T19:55:00Z,2017-06-07T19:57:00Z,FALSE,FALSE,,BURWELL ST,822,WARREN AVE,MV Only,NA,2017,19,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Burwell St
2957225,FALSE,FALSE,FALSE,2017-06-07T19:55:00Z,NA,2017-06-07T19:55:00Z,2017-06-07T19:57:00Z,FALSE,FALSE,,BURWELL ST,822,WARREN AVE,MV Only,NA,2017,19,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 304
2957225,FALSE,FALSE,FALSE,2017-06-07T19:55:00Z,NA,2017-06-07T19:55:00Z,2017-06-07T19:57:00Z,FALSE,FALSE,,BURWELL ST,822,WARREN AVE,MV Only,NA,2017,19,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,State Rte 304
2980402,FALSE,FALSE,TRUE,2014-04-19T16:19:00Z,NA,2014-04-19T16:19:00Z,2014-04-19T16:19:00Z,FALSE,FALSE,FOLLOWING TOO CLOSE,003,NA,LOXIE EAGANS,MV Only,NA,2014,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3001081,FALSE,FALSE,FALSE,2014-10-31T12:40:00Z,NA,2014-10-31T12:47:00Z,2014-10-31T12:50:00Z,FALSE,FALSE,SPEED/TOO FAST,003,NA,AUSTIN DR,MV Only,NA,2014,12,day 0600-1759,FALSE,FALSE,TRUE,City of Bremerton,Austin Dr
3001081,FALSE,FALSE,FALSE,2014-10-31T12:40:00Z,NA,2014-10-31T12:47:00Z,2014-10-31T12:50:00Z,FALSE,FALSE,SPEED/TOO FAST,003,NA,AUSTIN DR,MV Only,NA,2014,12,day 0600-1759,FALSE,FALSE,TRUE,City of Bremerton,State Hwy 3
3079246,FALSE,FALSE,FALSE,2018-04-22T20:19:00Z,NA,2018-04-22T20:19:00Z,2018-04-22T20:19:00Z,FALSE,FALSE,DUI,SNYDER AVE,2100,24TH ST,MV Only,NA,2018,20,night 1800-0559,TRUE,FALSE,FALSE,City of Bremerton,NA
3079247,FALSE,FALSE,TRUE,2018-05-08T05:49:00Z,NA,2018-05-08T05:49:00Z,2018-05-08T05:59:00Z,FALSE,FALSE,,KITSAP WY,5300,AUTO CENTER WY,MV Only,NA,2018,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226326,FALSE,FALSE,FALSE,2015-08-17T15:45:00Z,NA,2015-08-19T15:46:00Z,2015-08-19T15:46:00Z,FALSE,FALSE,FAIL TO YIELD,310,2800,WYCOFF,MV Only,NA,2015,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226326,FALSE,FALSE,FALSE,2015-08-17T15:45:00Z,NA,2015-08-19T15:46:00Z,2015-08-19T15:46:00Z,FALSE,FALSE,FAIL TO YIELD,310,2800,WYCOFF,MV Only,NA,2015,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 310
3226389,FALSE,FALSE,TRUE,2016-05-21T13:30:00Z,NA,2016-05-21T13:32:00Z,2016-05-21T13:37:00Z,FALSE,FALSE,FAIL TO YIELD,WHEATON WAY,4316,RIDDELL RD NE,MV Only,NA,2016,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226397,FALSE,FALSE,FALSE,2016-09-17T12:25:00Z,NA,2016-09-17T12:25:00Z,2016-09-17T12:25:00Z,FALSE,FALSE,,WHEATON WY,NA,SHERIDAN AVE,MV Only,NA,2016,12,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226399,FALSE,FALSE,FALSE,2016-09-29T17:47:00Z,NA,2016-09-29T17:47:00Z,2016-09-29T17:50:00Z,FALSE,FALSE,,SHERIDAN RD,NA,PERRY AVE,MV Only,NA,2016,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NE Sheridan Rd
3226476,FALSE,FALSE,FALSE,2018-04-29T13:50:00Z,NA,2018-04-29T14:07:00Z,2018-04-29T14:09:00Z,FALSE,FALSE,,BURWELL ST,1700,HIGH AVE,MV Only,NA,2018,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Burwell St
3226476,FALSE,FALSE,FALSE,2018-04-29T13:50:00Z,NA,2018-04-29T14:07:00Z,2018-04-29T14:09:00Z,FALSE,FALSE,,BURWELL ST,1700,HIGH AVE,MV Only,NA,2018,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 304
3226476,FALSE,FALSE,FALSE,2018-04-29T13:50:00Z,NA,2018-04-29T14:07:00Z,2018-04-29T14:09:00Z,FALSE,FALSE,,BURWELL ST,1700,HIGH AVE,MV Only,NA,2018,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Rte 304
3226479,FALSE,FALSE,FALSE,2018-11-17T00:47:00Z,NA,2018-11-17T00:47:00Z,2018-11-17T00:48:00Z,FALSE,FALSE,,RAINIER AVE,NA,1ST ST,MV Only,NA,2018,0,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,NA
3226480,FALSE,FALSE,FALSE,2018-12-06T19:19:00Z,NA,2018-12-06T19:19:00Z,2018-12-06T19:30:00Z,FALSE,FALSE,,COSNTANCE DR,NA,IMPERIAL WY,MV Only,NA,2018,19,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,NA
3226481,TRUE,FALSE,FALSE,2018-12-23T01:58:00Z,BUILDING,2018-12-23T01:58:00Z,2018-12-23T02:05:00Z,FALSE,FALSE,,E 11TH ST,2200,SCOTT AVE,MV Only,NA,2018,1,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,E 11th St
3226481,TRUE,FALSE,FALSE,2018-12-23T01:58:00Z,BUILDING,2018-12-23T01:58:00Z,2018-12-23T02:05:00Z,FALSE,FALSE,,E 11TH ST,2200,SCOTT AVE,MV Only,NA,2018,1,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Scott Ave
3226482,FALSE,FALSE,FALSE,2019-01-31T17:53:00Z,NA,2019-01-31T17:53:00Z,2019-01-31T17:56:00Z,FALSE,FALSE,,CALLOW AVE,NA,BURWELL ST,MV Only,NA,2019,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Callow Ave N
3226482,FALSE,FALSE,FALSE,2019-01-31T17:53:00Z,NA,2019-01-31T17:53:00Z,2019-01-31T17:56:00Z,FALSE,FALSE,,CALLOW AVE,NA,BURWELL ST,MV Only,NA,2019,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,N Callow Ave
3226482,FALSE,FALSE,FALSE,2019-01-31T17:53:00Z,NA,2019-01-31T17:53:00Z,2019-01-31T17:56:00Z,FALSE,FALSE,,CALLOW AVE,NA,BURWELL ST,MV Only,NA,2019,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Burwell St
3226482,FALSE,FALSE,FALSE,2019-01-31T17:53:00Z,NA,2019-01-31T17:53:00Z,2019-01-31T17:56:00Z,FALSE,FALSE,,CALLOW AVE,NA,BURWELL ST,MV Only,NA,2019,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 304
3226482,FALSE,FALSE,FALSE,2019-01-31T17:53:00Z,NA,2019-01-31T17:53:00Z,2019-01-31T17:56:00Z,FALSE,FALSE,,CALLOW AVE,NA,BURWELL ST,MV Only,NA,2019,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Rte 304
3226483,FALSE,FALSE,FALSE,2019-02-01T16:48:00Z,NA,2019-02-01T16:48:00Z,2019-02-01T16:53:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Oyster Bay Ave S
3226483,FALSE,FALSE,FALSE,2019-02-01T16:48:00Z,NA,2019-02-01T16:48:00Z,2019-02-01T16:53:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Oyster Bay Ave W
3226483,FALSE,FALSE,FALSE,2019-02-01T16:48:00Z,NA,2019-02-01T16:48:00Z,2019-02-01T16:53:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,S Oyster Bay Ave
3226483,FALSE,FALSE,FALSE,2019-02-01T16:48:00Z,NA,2019-02-01T16:48:00Z,2019-02-01T16:53:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226483,FALSE,FALSE,FALSE,2019-02-01T16:48:00Z,NA,2019-02-01T16:48:00Z,2019-02-01T16:53:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 310
3226483,FALSE,FALSE,FALSE,2019-02-01T16:48:00Z,NA,2019-02-01T16:48:00Z,2019-02-01T16:53:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Oyster Bay Ave
3226484,FALSE,FALSE,TRUE,2019-02-10T20:11:00Z,NA,2019-02-10T21:11:00Z,2019-02-10T21:23:00Z,FALSE,FALSE,,FARRAGUT AVE,NA,S HARTFORD,MV Only,NA,2019,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Farragut St
3226485,FALSE,FALSE,FALSE,2019-03-07T05:00:00Z,NA,2019-03-07T05:00:00Z,2019-03-07T05:20:00Z,FALSE,FALSE,,HWY 3 S,NA,IMPERIAL WY,MV Only,NA,2019,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,NA
3226486,FALSE,FALSE,FALSE,2019-03-09T01:28:00Z,NA,2019-03-09T01:28:00Z,2019-03-09T01:30:00Z,FALSE,FALSE,,BAY VISTA BLVD,NA,BAY VISTA CT,MV Only,NA,2019,1,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Bay Vista Blvd
3226487,FALSE,FALSE,FALSE,2019-05-05T02:58:00Z,POLE,2019-05-05T02:58:00Z,2019-05-05T03:05:00Z,FALSE,FALSE,,SHERIDAN RD,NA,ROBIN AVE,MV Only,NA,2019,2,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,NE Sheridan Rd
3226488,FALSE,FALSE,TRUE,2019-05-14T16:16:00Z,NA,2019-05-14T16:17:00Z,2019-05-14T16:39:00Z,FALSE,FALSE,,KITSAP WY,NA,LAKE HURST DR,MV Only,NA,2019,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226490,TRUE,FALSE,FALSE,2019-08-23T05:54:00Z,NA,2019-08-23T05:54:00Z,2019-08-23T06:25:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Oyster Bay Ave S
3226490,TRUE,FALSE,FALSE,2019-08-23T05:54:00Z,NA,2019-08-23T05:54:00Z,2019-08-23T06:25:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Oyster Bay Ave W
3226490,TRUE,FALSE,FALSE,2019-08-23T05:54:00Z,NA,2019-08-23T05:54:00Z,2019-08-23T06:25:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,S Oyster Bay Ave
3226490,TRUE,FALSE,FALSE,2019-08-23T05:54:00Z,NA,2019-08-23T05:54:00Z,2019-08-23T06:25:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226490,TRUE,FALSE,FALSE,2019-08-23T05:54:00Z,NA,2019-08-23T05:54:00Z,2019-08-23T06:25:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 310
3226490,TRUE,FALSE,FALSE,2019-08-23T05:54:00Z,NA,2019-08-23T05:54:00Z,2019-08-23T06:25:00Z,FALSE,FALSE,,KITSAP WY,NA,OYSTER BAY AVE,MV Only,NA,2019,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Oyster Bay Ave
3226501,FALSE,FALSE,FALSE,2015-12-16T06:49:00Z,NA,2015-12-16T06:49:00Z,2015-12-16T06:54:00Z,TRUE,FALSE,,SHERIDAN RD,500,PINE RD,Includes Ped or Cyclist,Includes Ped,2015,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Pine Rd NE
3226501,FALSE,FALSE,FALSE,2015-12-16T06:49:00Z,NA,2015-12-16T06:49:00Z,2015-12-16T06:54:00Z,TRUE,FALSE,,SHERIDAN RD,500,PINE RD,Includes Ped or Cyclist,Includes Ped,2015,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NE Sheridan Rd
3226501,FALSE,FALSE,FALSE,2015-12-16T06:49:00Z,NA,2015-12-16T06:49:00Z,2015-12-16T06:54:00Z,TRUE,FALSE,,SHERIDAN RD,500,PINE RD,Includes Ped or Cyclist,Includes Ped,2015,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Elm St
3226503,FALSE,FALSE,FALSE,2016-07-29T07:02:00Z,NA,2016-07-29T07:03:00Z,2016-07-29T07:19:00Z,FALSE,FALSE,INATTENTION,KITSAP WAY,NA,CORBET DR,MV Only,NA,2016,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226503,FALSE,FALSE,FALSE,2016-07-29T07:02:00Z,NA,2016-07-29T07:03:00Z,2016-07-29T07:19:00Z,FALSE,FALSE,INATTENTION,KITSAP WAY,NA,CORBET DR,MV Only,NA,2016,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 310
3226503,FALSE,FALSE,FALSE,2016-07-29T07:02:00Z,NA,2016-07-29T07:03:00Z,2016-07-29T07:19:00Z,FALSE,FALSE,INATTENTION,KITSAP WAY,NA,CORBET DR,MV Only,NA,2016,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Wilbert Ave
3226505,FALSE,FALSE,FALSE,2016-11-01T07:42:00Z,NA,2016-11-01T07:42:00Z,2016-11-01T07:46:00Z,FALSE,FALSE,,AUTO CENTER WAY,NA,BRUENN AVE,MV Only,NA,2016,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Bruenn Ave
3226505,FALSE,FALSE,FALSE,2016-11-01T07:42:00Z,NA,2016-11-01T07:42:00Z,2016-11-01T07:46:00Z,FALSE,FALSE,,AUTO CENTER WAY,NA,BRUENN AVE,MV Only,NA,2016,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Auto Center Way
3226505,FALSE,FALSE,FALSE,2016-11-01T07:42:00Z,NA,2016-11-01T07:42:00Z,2016-11-01T07:46:00Z,FALSE,FALSE,,AUTO CENTER WAY,NA,BRUENN AVE,MV Only,NA,2016,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Bruen Ave
3226506,FALSE,FALSE,FALSE,2016-11-01T13:39:00Z,NA,2016-11-01T13:40:00Z,2016-11-01T13:47:00Z,FALSE,FALSE,,BURWELL ST,NA,HIGH AVE,MV Only,NA,2016,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Burwell St
3226506,FALSE,FALSE,FALSE,2016-11-01T13:39:00Z,NA,2016-11-01T13:40:00Z,2016-11-01T13:47:00Z,FALSE,FALSE,,BURWELL ST,NA,HIGH AVE,MV Only,NA,2016,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,High Ave
3226506,FALSE,FALSE,FALSE,2016-11-01T13:39:00Z,NA,2016-11-01T13:40:00Z,2016-11-01T13:47:00Z,FALSE,FALSE,,BURWELL ST,NA,HIGH AVE,MV Only,NA,2016,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 304
3226506,FALSE,FALSE,FALSE,2016-11-01T13:39:00Z,NA,2016-11-01T13:40:00Z,2016-11-01T13:47:00Z,FALSE,FALSE,,BURWELL ST,NA,HIGH AVE,MV Only,NA,2016,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Rte 304
3226508,FALSE,FALSE,FALSE,2016-12-31T09:07:00Z,NA,2016-12-31T09:08:00Z,2016-12-31T09:11:00Z,FALSE,FALSE,INATTENTION,304,200,ROGERS ST,MV Only,NA,2016,9,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226509,FALSE,FALSE,FALSE,2017-02-01T09:59:00Z,NA,2017-02-01T09:59:00Z,2017-02-01T10:04:00Z,FALSE,FALSE,,KITSAP WAY,NA,OSTRICH BAY,MV Only,NA,2017,9,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Ostrich Bay Ave
3226510,FALSE,FALSE,FALSE,2017-10-24T09:52:00Z,NA,2017-10-24T09:53:00Z,2017-10-24T09:57:00Z,TRUE,FALSE,,OSTRICH BAY RD,4969,P LOT,Includes Ped or Cyclist,Includes Ped,2017,9,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226511,FALSE,FALSE,FALSE,2017-11-13T06:01:00Z,NA,2017-11-13T06:03:00Z,2017-11-13T06:03:00Z,FALSE,FALSE,,BURWELL ST,1200,CHESTER AVE,MV Only,NA,2017,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Burwell St
3226511,FALSE,FALSE,FALSE,2017-11-13T06:01:00Z,NA,2017-11-13T06:03:00Z,2017-11-13T06:03:00Z,FALSE,FALSE,,BURWELL ST,1200,CHESTER AVE,MV Only,NA,2017,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 304
3226511,FALSE,FALSE,FALSE,2017-11-13T06:01:00Z,NA,2017-11-13T06:03:00Z,2017-11-13T06:03:00Z,FALSE,FALSE,,BURWELL ST,1200,CHESTER AVE,MV Only,NA,2017,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Rte 304
3226513,FALSE,FALSE,TRUE,2017-12-11T06:11:00Z,TREE,2017-12-11T06:12:00Z,2017-12-11T06:21:00Z,FALSE,FALSE,,ROOSEVELT BLVD,NA,LANSING ST,MV Only,NA,2017,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226515,FALSE,FALSE,FALSE,2018-01-25T15:44:00Z,NA,2018-01-25T15:46:00Z,2018-01-25T15:47:00Z,FALSE,FALSE,,4TH ST,1900,NAVAL AVE,MV Only,NA,2018,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226516,FALSE,FALSE,FALSE,2018-02-05T07:12:00Z,NA,2018-02-05T07:12:00Z,2018-02-05T07:22:00Z,FALSE,FALSE,,WARREN AVE,1300,13TH ST,MV Only,NA,2018,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226517,FALSE,FALSE,FALSE,2018-03-12T15:08:00Z,NA,2018-03-12T15:08:00Z,2018-03-12T15:14:00Z,FALSE,FALSE,,WHEATON WY,4200,RIDDELL RD,MV Only,NA,2018,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226518,TRUE,FALSE,FALSE,2018-03-23T12:33:00Z,NA,2018-03-23T12:37:00Z,2018-03-23T12:40:00Z,FALSE,FALSE,,KITSAP WY,3800,NATIONAL AVE,MV Only,NA,2018,12,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226518,TRUE,FALSE,FALSE,2018-03-23T12:33:00Z,NA,2018-03-23T12:37:00Z,2018-03-23T12:40:00Z,FALSE,FALSE,,KITSAP WY,3800,NATIONAL AVE,MV Only,NA,2018,12,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 310
3226519,TRUE,FALSE,FALSE,2018-04-10T08:50:00Z,NA,2018-04-10T16:12:00Z,2018-04-10T16:42:00Z,FALSE,FALSE,,LINCOLN AVE,1100,P LOT,MV Only,NA,2018,8,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226520,FALSE,FALSE,TRUE,2018-04-11T14:56:00Z,NA,2018-04-11T14:58:00Z,2018-04-11T15:03:00Z,FALSE,FALSE,,WARREN AVE BRIDGE,NA,16TH ST,MV Only,NA,2018,14,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226521,FALSE,FALSE,TRUE,2018-04-30T14:08:00Z,NA,2018-04-30T14:08:00Z,2018-04-30T14:11:00Z,FALSE,FALSE,,WARREN AVE,1500,16TH ST,MV Only,NA,2018,14,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226522,FALSE,FALSE,TRUE,2018-05-01T14:26:00Z,NA,2018-05-01T14:26:00Z,2018-05-01T14:30:00Z,FALSE,FALSE,,WARREN AVE,800,8TH ST,MV Only,NA,2018,14,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 303
3226522,FALSE,FALSE,TRUE,2018-05-01T14:26:00Z,NA,2018-05-01T14:26:00Z,2018-05-01T14:30:00Z,FALSE,FALSE,,WARREN AVE,800,8TH ST,MV Only,NA,2018,14,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Warren Ave
3226523,FALSE,FALSE,TRUE,2018-05-18T11:50:00Z,NA,2018-05-18T12:09:00Z,2018-05-18T12:13:00Z,FALSE,FALSE,INATTENTION,ELIZABETH AVE,NA,13TH ST,MV Only,NA,2018,11,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,Elizabeth Ave
3226523,FALSE,FALSE,TRUE,2018-05-18T11:50:00Z,NA,2018-05-18T12:09:00Z,2018-05-18T12:13:00Z,FALSE,FALSE,INATTENTION,ELIZABETH AVE,NA,13TH ST,MV Only,NA,2018,11,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,13th St
3226524,FALSE,FALSE,TRUE,2018-07-02T14:57:00Z,NA,2018-07-02T14:58:00Z,2018-07-02T15:08:00Z,FALSE,FALSE,,WHEATON WY,4200,RIDDELL RD,MV Only,NA,2018,14,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226552,FALSE,FALSE,TRUE,2015-11-16T18:58:00Z,NA,2015-11-16T19:02:00Z,2015-11-16T19:06:00Z,FALSE,FALSE,,310,3300,WILBERT AVE,MV Only,NA,2015,18,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,NA
3226553,FALSE,FALSE,TRUE,2017-07-06T12:21:00Z,DEER,2017-07-06T12:21:00Z,2017-07-06T12:28:00Z,FALSE,FALSE,,BELFAIR VALLEY RD,7200,MCKENNA FALLS RD,MV Only,NA,2017,12,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton,NA
3226576,FALSE,FALSE,FALSE,2015-12-09T22:36:00Z,NA,2015-12-09T22:36:00Z,2015-12-09T23:05:00Z,FALSE,FALSE,,15 ST,2400,SNYDER AVE,MV Only,NA,2015,22,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,15th St
3226577,FALSE,FALSE,FALSE,2016-03-12T20:42:00Z,NA,2016-03-12T20:43:00Z,2016-03-12T20:50:00Z,FALSE,FALSE,,KITSAP WY,NA,WILBERT AVE,MV Only,NA,2016,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226577,FALSE,FALSE,FALSE,2016-03-12T20:42:00Z,NA,2016-03-12T20:43:00Z,2016-03-12T20:50:00Z,FALSE,FALSE,,KITSAP WY,NA,WILBERT AVE,MV Only,NA,2016,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton,State Hwy 310
3226578,FALSE,FALSE,FALSE,2016-03-19T21:48:00Z,NA,2016-03-19T21:48:00Z,2016-03-19T21:49:00Z,FALSE,FALSE,DUI,KITSAP WY,NA,SHOREWOOD DR,MV Only,NA,2016,21,night 1800-0559,TRUE,FALSE,FALSE,City of Bremerton,Kitsap Way
3226578,FALSE,FALSE,FALSE,2016-03-19T21:48:00Z,NA,2016-03-19T21:48:00Z,2016-03-19T21:49:00Z,FALSE,FALSE,DUI,KITSAP WY,NA,SHOREWOOD DR,MV Only,NA,2016,21,night 1800-0559,TRUE,FALSE,FALSE,City of Bremerton,State Hwy 310
